,year,rank,title,worldwide $,domestic $,domestic %,foreign $,foreign %
331,2018,32,A Quiet Place,340939361.0,188024361.0,55.1,152915000.0,44.9
332,2018,33,Green Book,321752656.0,85080171.0,26.4,236672485.0,73.6
333,2018,34,Skyscraper,304868961.0,68420120.0,22.4,236448841.0,77.6
334,2018,35,Ocean's Eight,297718711.0,140218711.0,47.1,157500000.0,52.9
335,2018,36,Pacific Rim: Uprising,290930148.0,59874525.0,20.6,231055623.0,79.4
336,2018,37,Maze Runner: The Death Cure,288175335.0,58032443.0,20.1,230142892.0,79.9
337,2018,38,Tomb Raider,274650803.0,58250803.0,21.2,216400000.0,78.8
338,2018,39,Halloween,255485178.0,159342015.0,62.4,96143163.0,37.6
339,2018,40,Crazy Rich Asians,238532921.0,174532921.0,73.2,64000000.0,26.8
340,2018,41,Creed II,214215889.0,115715889.0,54.0,98500000.0,46.0
341,2018,42,Smallfoot,214040103.0,83240103.0,38.9,130800000.0,61.1
342,2018,43,Us and Them,209221380.0,0.0,0.0,209221380.0,100.0
343,2018,44,The Island,198326350.0,670883.0,0.3,197655467.0,99.7
344,2018,45,Christopher Robin,197744377.0,99215042.0,50.2,98529335.0,49.8
345,2018,46,The Equalizer 2,190400157.0,102084362.0,53.6,88315795.0,46.4
346,2018,47,Project Gutenberg,188116796.0,0.0,0.0,188116796.0,100.0
347,2018,48,The Mule,174804407.0,103804407.0,59.4,71000000.0,40.6
348,2018,49,The Nutcracker and the Four Realms,173961069.0,54858851.0,31.5,119102218.0,68.5
349,2018,50,Insidious: The Last Key,167885588.0,67745330.0,40.4,100140258.0,59.6
350,2018,51,The Predator,160542134.0,51024708.0,31.8,109517426.0,68.2
351,2018,52,Johnny English Strikes Again,158970776.0,4412170.0,2.8,154558606.0,97.2
352,2018,53,Red Sparrow,151572634.0,46874505.0,30.9,104698129.0,69.1
353,2018,54,More Than Blue,142958164.0,722669.0,0.5,142235495.0,99.5
354,2018,55,The First Purge,137056262.0,69488745.0,50.7,67567517.0,49.3
355,2018,56,How Long Will I Love U,136796719.0,746933.0,0.5,136049786.0,99.5
356,2018,57,A Wrinkle in Time,132675864.0,100478608.0,75.7,32197256.0,24.3
357,2018,58,The House with a Clock in Its Walls,131457147.0,68549695.0,52.1,62907452.0,47.9
358,2018,59,Instant Family,120556201.0,67363237.0,55.9,53192964.0,44.1
359,2018,60,A Cool Fish,118153135.0,551876.0,0.5,117601259.0,99.5
360,2018,61,Game Night,117679066.0,69179066.0,58.8,48500000.0,41.2
361,2018,62,Dragon Ball Super: Broly,115757940.0,30712119.0,26.5,85045821.0,73.5
362,2018,63,The Monkey King 3,115084576.0,187074.0,0.2,114897502.0,99.8
363,2018,64,First Man,105697415.0,44936545.0,42.5,60760870.0,57.5
364,2018,65,Book Club,104438188.0,68566296.0,65.7,35871892.0,34.3
365,2018,66,Night School,103105878.0,77339130.0,75.0,25766748.0,25.0
366,2018,67,Detective Conan: Zero the Enforcer,101860359.0,0.0,0.0,101860359.0,100.0
367,2018,68,Alpha,98203196.0,35857181.0,36.5,62346015.0,63.5
368,2018,69,Along With the Gods: The Last 49 Days,97962238.0,1200246.0,1.2,96761992.0,98.8
369,2018,70,A Simple Favor,97644617.0,53548586.0,54.8,44096031.0,45.2
370,2018,71,Boonie Bears 5,96820519.0,0.0,0.0,96820519.0,100.0
371,2018,72,The Favourite,95918706.0,34366783.0,35.8,61551923.0,64.2
372,2018,73,Truth or Dare,95330493.0,41411015.0,43.4,53919478.0,56.6
373,2018,74,Kill Mobile,94870905.0,0.0,0.0,94870905.0,100.0
374,2018,75,I Feel Pretty,94539426.0,48795601.0,51.6,45743825.0,48.4
375,2018,76,Blockers,94017294.0,60311495.0,64.1,33705799.0,35.9
376,2018,77,BlacKkKlansman,93400823.0,49275340.0,52.8,44125483.0,47.2
377,2018,78,Goosebumps 2: Haunted Halloween,93320380.0,46700633.0,50.0,46619747.0,50.0
378,2018,79,Shadow,91708374.0,521396.0,0.6,91186978.0,99.4
379,2018,80,Overboard,91244913.0,50316123.0,55.1,40928790.0,44.9
380,2018,81,Sherlock Gnomes,90497778.0,43242871.0,47.8,47254907.0,52.2
381,2018,82,Detective Dee: The Four Heavenly Kings,90040771.0,262963.0,0.3,89777808.0,99.7
382,2018,83,"Hello, Mrs. Money",86874070.0,0.0,0.0,86874070.0,100.0
383,2018,84,Robin Hood,86489031.0,30824628.0,35.6,55664403.0,64.4
384,2018,85,I Can Only Imagine,86086881.0,83482352.0,97.0,2604529.0,3.0
385,2018,86,Hidden Man,85170581.0,0.0,0.0,85170581.0,100.0
386,2018,87,Mortal Engines,83672673.0,15951040.0,19.1,67721633.0,80.9
387,2018,88,iPartment the Movie,81096321.0,0.0,0.0,81096321.0,100.0
388,2018,89,Doraemon the Movie: Nobita's Treasure Island,80920916.0,0.0,0.0,80920916.0,100.0
389,2018,90,Den of Thieves,80509622.0,44947622.0,55.8,35562000.0,44.2
390,2018,91,Hereditary,80200936.0,44069456.0,54.9,36131480.0,45.1
391,2018,92,Code Blue: The Movie,78778562.0,0.0,0.0,78778562.0,100.0
392,2018,93,Tag,78130625.0,54730625.0,70.1,23400000.0,29.9
393,2018,94,Sanju,76693052.0,7909317.0,10.3,68783735.0,89.7
394,2018,95,Vice,76073488.0,47836282.0,62.9,28237206.0,37.1
395,2018,96,Widows,75984700.0,42402632.0,55.8,33582068.0,44.2
396,2018,97,Sicario: Day of the Soldado,75837743.0,50072235.0,66.0,25765508.0,34.0
397,2018,98,Searching,75462037.0,26020957.0,34.5,49441080.0,65.5
398,2018,99,The Spy Who Dumped Me,75320680.0,33562069.0,44.6,41758611.0,55.4
399,2018,100,Animal World,74922830.0,0.0,0.0,74922830.0,100.0
400,2017,1,Star Wars: Episode VIII - The Last Jedi,1332539889.0,620181382.0,46.5,712358507.0,53.5
401,2017,2,Beauty and the Beast,1263521126.0,504014165.0,39.9,759506961.0,60.1
402,2017,3,The Fate of the Furious,1236005118.0,226008385.0,18.3,1009996733.0,81.7
403,2017,4,Despicable Me 3,1034799409.0,264624300.0,25.6,770175109.0,74.4
404,2017,5,Jumanji: Welcome to the Jungle,962077546.0,404515480.0,42.0,557562066.0,58.0
405,2017,6,Spider-Man: Homecoming,880166924.0,334201140.0,38.0,545965784.0,62.0
406,2017,7,Wolf Warrior 2,870325439.0,2721100.0,0.3,867604339.0,99.7
407,2017,8,Guardians of the Galaxy Vol. 2,863756051.0,389813101.0,45.1,473942950.0,54.9
408,2017,9,Thor: Ragnarok,853977126.0,315058289.0,36.9,538918837.0,63.1
409,2017,10,Wonder Woman,821847012.0,412563408.0,50.2,409283604.0,49.8
410,2017,11,Coco,807816196.0,210460015.0,26.1,597356181.0,73.9
411,2017,12,Pirates of the Caribbean: Dead Men Tell No Tales,794861794.0,172558876.0,21.7,622302918.0,78.3
412,2017,13,It,700381748.0,327481748.0,46.8,372900000.0,53.2
413,2017,14,Justice League,657924295.0,229024295.0,34.8,428900000.0,65.2
414,2017,15,Logan,619021436.0,226277068.0,36.6,392744368.0,63.4
415,2017,16,Transformers: The Last Knight,605425157.0,130168683.0,21.5,475256474.0,78.5
416,2017,17,Kong: Skull Island,566652812.0,168052812.0,29.7,398600000.0,70.3
417,2017,18,The Boss Baby,527965936.0,175003033.0,33.1,352962903.0,66.9
418,2017,19,Dunkirk,525245546.0,188045546.0,35.8,337200000.0,64.2
419,2017,20,War for the Planet of the Apes,490719763.0,146880162.0,29.9,343839601.0,70.1
420,2017,21,The Greatest Showman,434993183.0,174340174.0,40.1,260653009.0,59.9
421,2017,22,Kingsman: The Golden Circle,410902662.0,100234838.0,24.4,310667824.0,75.6
422,2017,23,The Mummy,409231607.0,80227895.0,19.6,329003712.0,80.4
423,2017,24,Cars 3,383930656.0,152901115.0,39.8,231029541.0,60.2
424,2017,25,Fifty Shades Darker,381545846.0,114581250.0,30.0,266964596.0,70.0
425,2017,26,Murder on the Orient Express,352789811.0,102826543.0,29.1,249963268.0,70.9
426,2017,27,xXx: Return of Xander Cage,346118277.0,44898413.0,13.0,301219864.0,87.0
427,2017,28,Never Say Die,334530869.0,0.0,0.0,334530869.0,100.0
428,2017,29,The Lego Batman Movie,311950384.0,175750384.0,56.3,136200000.0,43.7
429,2017,30,The Ex-File 3: The Return of The Exes,307592427.0,838959.0,0.3,306753468.0,99.7
430,2017,31,Annabelle: Creation,306515884.0,102092201.0,33.3,204423683.0,66.7
431,2017,32,Wonder,305937718.0,132422809.0,43.3,173514909.0,56.7
432,2017,33,Ferdinand,296069199.0,84410380.0,28.5,211658819.0,71.5
433,2017,34,Split,278454358.0,138291365.0,49.7,140162993.0,50.3
434,2017,35,Blade Runner 2049,259239658.0,92054159.0,35.5,167185499.0,64.5
435,2017,36,Kung Fu Yoga,257743016.0,362657.0,0.1,257380359.0,99.9
436,2017,37,Get Out,255407969.0,176040665.0,68.9,79367304.0,31.1
437,2017,38,Baahubali 2: The Conclusion,254158390.0,20186659.0,7.9,233971731.0,92.1
438,2017,39,Journey to the West: The Demons Strike Back,247585244.0,880346.0,0.4,246704898.0,99.6
439,2017,40,Alien: Covenant,240891763.0,74262031.0,30.8,166629732.0,69.2
440,2017,41,Paddington 2,227978523.0,40891591.0,17.9,187086932.0,82.1
441,2017,42,Youth,227091290.0,1891956.0,0.8,225199334.0,99.2
442,2017,43,Baby Driver,226945087.0,107825862.0,47.5,119119225.0,52.5
443,2017,44,Valerian and the City of a Thousand Planets,225874228.0,41189488.0,18.2,184684740.0,81.8
444,2017,45,Geostorm,221600160.0,33700160.0,15.2,187900000.0,84.8
445,2017,46,The Emoji Movie,217776646.0,86089513.0,39.5,131687133.0,60.5
446,2017,47,A Dog's Purpose,205035819.0,64508620.0,31.5,140527199.0,68.5
447,2017,48,Smurfs: The Lost Village,197183546.0,45020282.0,22.8,152163264.0,77.2
448,2017,49,The Shape of Water,195333312.0,63859435.0,32.7,131473877.0,67.3
449,2017,50,Pitch Perfect 3,185400345.0,104897530.0,56.6,80502815.0,43.4
450,2017,51,Daddy's Home 2,180613180.0,104029443.0,57.6,76583737.0,42.4
451,2017,52,The Post,179769457.0,81903458.0,45.6,97865999.0,54.4
452,2017,53,Baywatch,177856751.0,58060186.0,32.6,119796565.0,67.4
453,2017,54,The Hitman's Bodyguard,176586701.0,75468583.0,42.7,101118118.0,57.3
454,2017,55,John Wick: Chapter 2,171539887.0,92029184.0,53.6,79510703.0,46.4
455,2017,56,Ghost in the Shell,169801921.0,40563557.0,23.9,129238364.0,76.1
456,2017,57,"Three Billboards Outside Ebbing, Missouri",160192031.0,54513740.0,34.0,105678291.0,66.0
457,2017,58,Duckweed,152894264.0,471575.0,0.3,152422689.0,99.7
458,2017,59,Darkest Hour,150847207.0,56468410.0,37.4,94378797.0,62.6
459,2017,60,King Arthur: Legend of the Sword,148675066.0,39175066.0,26.3,109500000.0,73.7
460,2017,61,The Foreigner,145374099.0,34393507.0,23.7,110980592.0,76.3
461,2017,62,Power Rangers,142337240.0,85364450.0,60.0,56972790.0,40.0
462,2017,63,Girls Trip,140552359.0,115171585.0,81.9,25380774.0,18.1
463,2017,64,American Made,134866593.0,51342000.0,38.1,83524593.0,61.9
464,2017,65,A Bad Moms Christmas,130560428.0,72110659.0,55.2,58449769.0,44.8
465,2017,66,Happy Death Day,125479266.0,55683845.0,44.4,69795421.0,55.6
466,2017,67,Captain Underpants: The First Epic Movie,125427681.0,73921000.0,58.9,51506681.0,41.1
467,2017,68,The Lego Ninjago Movie,123081555.0,59281555.0,48.2,63800000.0,51.8
468,2017,69,Secret Superstar,122026260.0,0.0,0.0,122026260.0,100.0
469,2017,70,The Commuter,119942387.0,36343858.0,30.3,83598529.0,69.7
470,2017,71,Forever Young,119055731.0,0.0,0.0,119055731.0,100.0
471,2017,72,The Dark Tower,113231078.0,50701325.0,44.8,62529753.0,55.2
472,2017,73,Buddies in India,110155128.0,293194.0,0.3,109861934.0,99.7
473,2017,74,Along With the Gods: The Two Worlds,109383972.0,1908823.0,1.7,107475149.0,98.3
474,2017,75,The Tales of Wukong,103818506.0,0.0,0.0,103818506.0,100.0
475,2017,76,Jigsaw,102952888.0,38052832.0,37.0,64900056.0,63.0
476,2017,77,Life,100541806.0,30234022.0,30.1,70307784.0,69.9
477,2017,78,Atomic Blonde,100014025.0,51687870.0,51.7,48326155.0,48.3
478,2017,79,Legend of the Demon Cat,97051623.0,0.0,0.0,97051623.0,100.0
479,2017,80,The Shack,96942115.0,57386418.0,59.2,39555697.0,40.8
480,2017,81,Chasing the Dragon,87965942.0,456854.0,0.5,87509088.0,99.5
481,2017,82,Tiger Zinda Hai,87320000.0,5560921.0,6.4,81759079.0,93.6
482,2017,83,A Taxi Driver,86252940.0,1527829.0,1.8,84725111.0,98.2
483,2017,84,Going in Style,84918541.0,45018541.0,53.0,39900000.0,47.0
484,2017,85,Rings,83080890.0,27793018.0,33.5,55287872.0,66.5
485,2017,86,Once Upon A Time,82886178.0,485728.0,0.6,82400450.0,99.4
486,2017,87,Paradox,79226860.0,0.0,0.0,79226860.0,100.0
487,2017,88,Lady Bird,78965611.0,48958273.0,62.0,30007338.0,38.0
488,2017,89,Fantastica: A Boonie Bears Adventure,77151096.0,0.0,0.0,77151096.0,100.0
489,2017,90,The Nut Job 2: Nutty by Nature,68743485.0,28370522.0,41.3,40372963.0,58.7
490,2017,91,American Assassin,67234188.0,36249674.0,53.9,30984514.0,46.1
491,2017,92,Victoria & Abdul,66558465.0,22245070.0,33.4,44313395.0,66.6
492,2017,93,Suck Me Shakespeer 3,64236772.0,0.0,0.0,64236772.0,100.0
493,2017,94,Detective Conan: Crimson Love Letter,63144805.0,0.0,0.0,63144805.0,100.0
494,2017,95,The Mountain Between Us,62832209.0,30348555.0,48.3,32483654.0,51.7
495,2017,96,The Star,62812974.0,40852824.0,65.0,21960150.0,35.0
496,2017,97,How to Be a Latin Lover,62547032.0,32149404.0,51.4,30397628.0,48.6
497,2017,98,47 Meters Down,62187529.0,44307191.0,71.2,17880338.0,28.8
498,2017,99,"Everything, Everything",61621140.0,34121140.0,55.4,27500000.0,44.6
499,2017,100,Doraemon: Great Adventure in the Antarctic Kachi Kochi,61153455.0,0.0,0.0,61153455.0,100.0
500,2016,1,Captain America: Civil War,1153296293.0,408084349.0,35.4,745211944.0,64.6
501,2016,2,Rogue One: A Star Wars Story,1056057273.0,532177324.0,50.4,523879949.0,49.6
502,2016,3,Finding Dory,1028570889.0,486295561.0,47.3,542275328.0,52.7
503,2016,4,Zootopia,1023784195.0,341268248.0,33.3,682515947.0,66.7
504,2016,5,The Jungle Book,966550600.0,364001123.0,37.7,602549477.0,62.3
505,2016,6,The Secret Life of Pets,875457937.0,368384330.0,42.1,507073607.0,57.9
506,2016,7,Batman v Superman: Dawn of Justice,873634919.0,330360194.0,37.8,543274725.0,62.2
507,2016,8,Fantastic Beasts and Where to Find Them,814037575.0,234037575.0,28.8,580000000.0,71.2
508,2016,9,Deadpool,782612155.0,363070709.0,46.4,419541446.0,53.6
509,2016,10,Suicide Squad,746846894.0,325100054.0,43.5,421746840.0,56.5
510,2016,11,Doctor Strange,677718395.0,232641920.0,34.3,445076475.0,65.7
511,2016,12,Moana,643331111.0,248757044.0,38.7,394574067.0,61.3
512,2016,13,Sing,634151679.0,270395425.0,42.6,363756254.0,57.4
513,2016,14,Mei ren yu,553810228.0,3232685.0,0.6,550577543.0,99.4
514,2016,15,X-Men: Apocalypse,543934105.0,155442489.0,28.6,388491616.0,71.4
515,2016,16,Kung Fu Panda 3,521170825.0,143528619.0,27.5,377642206.0,72.5
516,2016,17,La La Land,447407695.0,151101803.0,33.8,296305892.0,66.2
517,2016,18,Warcraft,439048914.0,47365290.0,10.8,391683624.0,89.2
518,2016,19,Jason Bourne,415484914.0,162434410.0,39.1,253050504.0,60.9
519,2016,20,Ice Age: Collision Course,408579038.0,64063008.0,15.7,344516030.0,84.3
520,2016,21,Independence Day: Resurgence,389681935.0,103144286.0,26.5,286537649.0,73.5
521,2016,22,Your Name.,357986087.0,5017246.0,1.4,352968841.0,98.6
522,2016,23,The Legend of Tarzan,356700357.0,126643061.0,35.5,230057296.0,64.5
523,2016,24,The Angry Birds Movie,352333929.0,107509366.0,30.5,244824563.0,69.5
524,2016,25,Trolls,346864462.0,153707064.0,44.3,193157398.0,55.7
525,2016,26,Star Trek Beyond,343471816.0,158848340.0,46.2,184623476.0,53.8
526,2016,27,The Great Wall,334933831.0,45540830.0,13.6,289393001.0,86.4
527,2016,28,Now You See Me 2,334897606.0,65075540.0,19.4,269822066.0,80.6
528,2016,29,The Conjuring 2,320392818.0,102470008.0,32.0,217922810.0,68.0
529,2016,30,Resident Evil: The Final Chapter,312242626.0,26830068.0,8.6,285412558.0,91.4
530,2016,31,Dangal,303723636.0,12391761.0,4.1,291331875.0,95.9
531,2016,32,Passengers,303144152.0,100014699.0,33.0,203129453.0,67.0
532,2016,33,Alice Through the Looking Glass,299457024.0,77041381.0,25.7,222415643.0,74.3
533,2016,34,Miss Peregrine's Home for Peculiar Children,296482446.0,87242834.0,29.4,209239612.0,70.6
534,2016,35,Teenage Mutant Ninja Turtles 2: Out of the Shadows,245623848.0,82051601.0,33.4,163572247.0,66.6
